iteration_num	sequential_player	serpentine_player	choice	sum	sd	spot	true_rank	rank	sum_rank	sd_rank	num_players
8	Player1	Player4	Pick #5	9.94	1.8	s23	22	9	9	17	Four players
8	Player2	Player3	Pick #6	9.43	2.01	s4	29	11	13	19	Four players
8	Player3	Player2	Pick #7	9.6	0.61	s15	35	14	12	3	Four players
8	Player4	Player1	Pick #8	7.05	3.65	s1	40.5	16	20	24	Four players
8	Player1	Player1	Pick #1	12.97	1.5	s24	9.5	1	2	14	Four players
8	Player2	Player2	Pick #2	11.97	2.02	s14	11	2	5	23	Four players
8	Player3	Player3	Pick #3	12.12	1.66	s12	12	4	4	17	Four players
8	Player4	Player4	Pick #4	11.83	1.11	s5	20.5	7	6	8	Four players
8	Player1	Player4	Pick #5	10.39	1.54	s16	22.5	8	9	16	Four players
8	Player2	Player3	Pick #6	11.29	1.01	s1	23.5	9	7	6	Four players
8	Player3	Player2	Pick #7	9.56	1.36	s7	32.5	14	13	12	Four players
8	Player4	Player1	Pick #8	8.29	1.05	s22	42	17	16	7	Four players
8	Player1	Player1	Pick #1	13.02	1.95	s8	6.5	1	2	20	Four players
8	Player2	Player2	Pick #2	11.26	2.25	s16	9	2	4	23	Four players
8	Player3	Player3	Pick #3	11.83	1.37	s10	13	3	3	11	Four players
8	Player4	Player4	Pick #4	10.96	1.25	s18	18.5	5	5	8	Four players
8	Player1	Player4	Pick #5	9.74	1.61	s4	21.5	7	8	14	Four players
8	Player2	Player3	Pick #6	10.85	1.09	s24	21.5	8	6	6	Four players
8	Player3	Player2	Pick #7	9.04	1.21	s20	37	15	14	7	Four players
8	Player4	Player1	Pick #8	8.66	1.46	s14	38.5	17	16	12	Four players
8	Player1	Player1	Pick #1	12.68	1.28	s12	10	1	2	13	Four players
8	Player2	Player2	Pick #2	11.27	2.21	s22	11	2	4	19	Four players
8	Player3	Player3	Pick #3	11.65	0.82	s8	15	4	3	7	Four players
8	Player4	Player4	Pick #4	10.65	1.45	s4	19.5	6	7	14	Four players
8	Player1	Player4	Pick #5	11	0.54	s17	21	7	5	3	Four players
8	Player2	Player3	Pick #6	9.7	2.87	s10	27	11	13	23	Four players
8	Player3	Player2	Pick #7	9.81	1	s1	28.5	13	10	8	Four players
8	Player4	Player1	Pick #8	9.65	2.85	s6	29.5	14	14	22	Four players
8	Player1	Player1	Pick #1	12.71	1	s10	11.5	1	1	6	Four players
8	Player2	Player2	Pick #2	12.56	1.27	s6	12	2	2	9	Four players
8	Player3	Player3	Pick #3	12.22	0.52	s12	19.25	5	4	2	Four players
8	Player4	Player4	Pick #4	11.83	0.62	s3	20.5	6	5	4	Four players
8	Player1	Player4	Pick #5	10.31	1.31	s18	23.5	9	8	10	Four players
8	Player2	Player3	Pick #6	9.91	1.74	s8	28.5	12	13	20	Four players
8	Player3	Player2	Pick #7	9.09	1.27	s15	38.5	16	15	8	Four players
8	Player4	Player1	Pick #8	8.57	1.38	s22	42.5	19	18	12	Four players
8	Player1	Player1	Pick #1	12.68	1.73	s24	9.25	1	2	16	Four players
8	Player2	Player2	Pick #2	11.76	2.49	s7	11	3	5	23	Four players
8	Player3	Player3	Pick #3	12.72	0.98	s13	12	5	1	5	Four players
8	Player4	Player4	Pick #4	11.54	2.1	s21	16.5	6	7	20	Four players
8	Player1	Player4	Pick #5	10.66	2.31	s9	26.5	10	12	22	Four players
8	Player2	Player3	Pick #6	11.4	0.62	s4	27	11	8	3	Four players
8	Player3	Player2	Pick #7	10.84	1.49	s18	27.5	12	10	10	Four players
8	Player4	Player1	Pick #8	9.54	1.77	s16	39.5	17	18	18	Four players
8	Player1	Player1	Pick #1	13.17	2.37	s5	4	1	1	21	Four players
8	Player2	Player2	Pick #2	12.49	1.06	s1	11	3	2	11	Four players
8	Player3	Player3	Pick #3	11.42	1.47	s20	13.5	4	4	14	Four players
8	Player4	Player4	Pick #4	11.31	0.61	s7	21	8	5	3	Four players
8	Player1	Player4	Pick #5	10.68	0.44	s22	26	10	7	1	Four players
8	Player2	Player3	Pick #6	7.84	2.28	s17	38.5	15	18	20	Four players
8	Player3	Player2	Pick #7	9.11	0.75	s11	38.5	16	14	4	Four players
8	Player4	Player1	Pick #8	4.59	2.12	s24	45	21	21	19	Four players
8	Player1	Player1	Pick #1	13.99	1.93	s23	6.5	1	1	16	Four players
8	Player2	Player2	Pick #2	12.99	2.29	s15	9	3	4	23	Four players
8	Player3	Player3	Pick #3	12.52	2.25	s13	12	5	5	21	Four players
8	Player4	Player4	Pick #4	11.39	1.11	s4	24.5	7	8	8	Four players
8	Player1	Player4	Pick #5	11.72	0.58	s10	26	8	7	1	Four players
8	Player2	Player3	Pick #6	9.6	1.68	s21	26.5	9	10	12	Four players
8	Player3	Player2	Pick #7	8.4	1.01	s8	42	17	16	5	Four players
8	Player4	Player1	Pick #8	7.68	1.06	s1	43.5	18	17	6	Four players
8	Player1	Player1	Pick #1	13.16	1.26	s5	9.5	1	1	10	Four players
8	Player2	Player2	Pick #2	11.4	1.83	s12	13.5	3	5	18	Four players
8	Player3	Player3	Pick #3	12.58	1.1	s10	16	5	3	5	Four players
8	Player4	Player4	Pick #4	9.82	1.78	s15	21.5	8	8	14	Four players
8	Player1	Player4	Pick #5	8.97	1.74	s1	28	10	11	13	Four players
8	Player2	Player3	Pick #6	9.13	1.14	s20	29	11	10	7	Four players
8	Player3	Player2	Pick #7	8.76	2.72	s22	29	12	14	23	Four players
8	Player4	Player1	Pick #8	6.75	2.04	s8	42.5	20	20	20	Four players
8	Player1	Player1	Pick #1	13.41	0.96	s7	11.5	1	2	10	Four players
8	Player2	Player2	Pick #2	12.66	0.48	s9	17.5	3	3	2	Four players
8	Player3	Player3	Pick #3	11.08	0.89	s5	18	4	5	9	Four players
8	Player4	Player4	Pick #4	10.26	1.39	s1	18.5	5	7	16	Four players
8	Player1	Player4	Pick #5	9.25	1.23	s23	27.5	10	11	14	Four players
8	Player2	Player3	Pick #6	10.09	0.64	s15	27.5	11	8	4	Four players
8	Player3	Player2	Pick #7	9.09	1.42	s21	29	12	12	17	Four players
8	Player4	Player1	Pick #8	8.73	1.98	s11	33	15	16	23	Four players
8	Player1	Player1	Pick #1	13.79	0.96	s10	11.5	1	1	6	Four players
8	Player2	Player2	Pick #2	13.63	0.5	s5	15.5	4	2	2	Four players
8	Player3	Player3	Pick #3	11.68	1.17	s12	16.5	5	4	8	Four players
8	Player4	Player4	Pick #4	11.14	0.58	s14	23	8	6	3	Four players
8	Player1	Player4	Pick #5	9.59	2.2	s1	24	9	10	17	Four players
8	Player2	Player3	Pick #6	8.03	2.13	s8	30.75	13	13	15	Four players
8	Player3	Player2	Pick #7	7.85	1.55	s16	35	15	14	11	Four players
8	Player4	Player1	Pick #8	7.28	2.29	s3	35.5	16	16	18	Four players
8	Player1	Player1	Pick #1	13.09	2.34	s9	4.5	1	1	20	Four players
8	Player2	Player2	Pick #2	12.63	2.22	s11	7	2	2	19	Four players
8	Player3	Player3	Pick #3	10.29	1.94	s7	18	7	7	17	Four players
8	Player4	Player4	Pick #4	10.22	0.74	s4	25	8	8	7	Four players
8	Player1	Player4	Pick #5	9.83	0.54	s2	28	9	9	5	Four players
8	Player2	Player3	Pick #6	8.61	3.5	s23	28.5	10	14	24	Four players
8	Player3	Player2	Pick #7	8.15	1.2	s17	37.5	15	15	10	Four players
8	Player4	Player1	Pick #8	7.46	2.21	s21	37.5	16	17	18	Four players
8	Player1	Player1	Pick #1	13	1.65	s9	13.75	1	4	15	Four players
8	Player2	Player2	Pick #2	13.31	0.55	s6	15	3	1	2	Four players
8	Player3	Player3	Pick #3	13.31	0.55	s20	15	5	1	2	Four players
8	Player4	Player4	Pick #4	12.73	0.56	s2	22	6	6	5	Four players
8	Player1	Player4	Pick #5	10	0.72	s4	34.5	14	13	8	Four players
8	Player2	Player3	Pick #6	7.15	2.09	s16	36	15	17	21	Four players
8	Player3	Player2	Pick #7	9.42	1.35	s23	36.5	16	15	12	Four players
8	Player4	Player1	Pick #8	6.73	2.42	s18	39	18	19	23	Four players
8	Player1	Player1	Pick #1	13.7	1.77	s12	7.5	1	1	14	Four players
8	Player2	Player2	Pick #2	13.13	0.52	s1	16	3	2	1	Four players
8	Player3	Player3	Pick #3	10.97	1.92	s15	18	5	7	17	Four players
8	Player4	Player4	Pick #4	11.74	1.48	s9	19.5	7	6	10	Four players
8	Player1	Player4	Pick #5	11.97	0.69	s17	21	8	5	3	Four players
8	Player2	Player3	Pick #6	9.97	1.55	s4	30	12	11	13	Four players
8	Player3	Player2	Pick #7	9.89	1.48	s20	37	15	14	9	Four players
8	Player4	Player1	Pick #8	6.34	1.9	s6	50.5	21	23	16	Four players
8	Player1	Player1	Pick #1	12.61	1.9	s1	9	1	3	19	Four players
8	Player2	Player2	Pick #2	11.97	1.77	s9	11.5	3	4	18	Four players
8	Player3	Player3	Pick #3	12.82	0.59	s7	15.5	5	2	2	Four players
8	Player4	Player4	Pick #4	10.49	1.96	s17	20.5	6	9	20	Four players
8	Player1	Player4	Pick #5	10.85	1.53	s21	21	8	6	10	Four players
8	Player2	Player3	Pick #6	9.14	1.54	s24	30	11	12	13	Four players
8	Player3	Player2	Pick #7	8.85	1	s5	36	13	13	5	Four players
8	Player4	Player1	Pick #8	7.91	1.55	s14	37.5	14	16	14	Four players
8	Player1	Player1	Pick #1	12.65	2.08	s13	6	1	1	17	Four players
8	Player2	Player2	Pick #2	11.59	2.54	s24	10	2	4	21	Four players
8	Player3	Player3	Pick #3	12.53	0.34	s1	16	4	2	1	Four players
8	Player4	Player4	Pick #4	10.11	2.11	s5	17.5	6	7	18	Four players
8	Player1	Player4	Pick #5	11.27	0.65	s17	19.5	8	5	6	Four players
8	Player2	Player3	Pick #6	9.37	0.93	s10	34.5	13	13	8	Four players
8	Player3	Player2	Pick #7	7.95	1.42	s8	37	15	16	15	Four players
8	Player4	Player1	Pick #8	7.69	1.09	s3	41.5	17	17	10	Four players
8	Player1	Player1	Pick #1	13.2	1.94	s5	4	1	1	21	Four players
8	Player2	Player2	Pick #2	10.96	1.58	s8	12	3	4	17	Four players
8	Player3	Player3	Pick #3	11.48	0.73	s10	16.5	4	3	4	Four players
8	Player4	Player4	Pick #4	10.55	1.24	s1	17	5	5	11	Four players
8	Player1	Player4	Pick #5	9.7	1.54	s20	21.75	7	8	15	Four players
8	Player2	Player3	Pick #6	9.94	0.73	s23	22	9	6	5	Four players
8	Player3	Player2	Pick #7	8.68	1.15	s17	40	16	16	9	Four players
8	Player4	Player1	Pick #8	6.07	2.05	s13	45.5	19	22	22	Four players
8	Player1	Player1	Pick #1	11.78	1.61	s2	7	1	1	15	Four players
8	Player2	Player2	Pick #2	11.64	1.44	s5	11.5	3	2	10	Four players
8	Player3	Player3	Pick #3	10.75	0.57	s11	22.5	7	6	4	Four players
8	Player4	Player4	Pick #4	9.88	2.05	s20	23	8	10	19	Four players
8	Player1	Player4	Pick #5	10.31	1.04	s7	25.5	9	8	6	Four players
8	Player2	Player3	Pick #6	9.11	0.47	s18	34.75	12	11	1	Four players
8	Player3	Player2	Pick #7	8.01	1.49	s23	37	15	15	11	Four players
8	Player4	Player1	Pick #8	8.14	0.49	s13	39	16	14	3	Four players
8	Player1	Player1	Pick #1	13.35	0.57	s8	12.5	1	1	4	Four players
8	Player2	Player2	Pick #2	12.71	0.84	s10	15	3	3	7	Four players
8	Player3	Player3	Pick #3	11.1	1	s5	17.5	4	5	10	Four players
8	Player4	Player4	Pick #4	8.46	2.48	s22	20.5	6	10	24	Four players
8	Player1	Player4	Pick #5	8.73	1.26	s17	23.25	8	8	12	Four players
8	Player2	Player3	Pick #6	9.6	0.5	s1	26	11	7	1	Four players
8	Player3	Player2	Pick #7	8.23	0.99	s14	30	12	11	9	Four players
8	Player4	Player1	Pick #8	6.73	2.23	s12	36	16	17	21	Four players
8	Player1	Player1	Pick #1	12.43	2.08	s13	8.5	1	3	20	Four players
8	Player2	Player2	Pick #2	12.7	1.71	s1	9	2	2	15	Four players
8	Player3	Player3	Pick #3	11.89	1.62	s23	13.5	5	4	14	Four players
8	Player4	Player4	Pick #4	9.82	2.59	s15	19	7	9	23	Four players
8	Player1	Player4	Pick #5	10.35	1.28	s11	19.25	8	6	10	Four players
8	Player2	Player3	Pick #6	9.97	0.29	s9	27	10	8	3	Four players
8	Player3	Player2	Pick #7	9.28	0.65	s4	29.5	11	10	6	Four players
8	Player4	Player1	Pick #8	9.14	0.23	s21	38.75	16	13	1	Four players
8	Player1	Player1	Pick #1	12.85	0.68	s1	12	1	1	5	Four players
8	Player2	Player2	Pick #2	11.76	1.01	s20	13.75	2	2	7	Four players
8	Player3	Player3	Pick #3	11.28	1.24	s8	15.75	4	4	11	Four players
8	Player4	Player4	Pick #4	9.26	2.85	s17	21	7	10	23	Four players
8	Player1	Player4	Pick #5	10.46	1.32	s22	22	8	8	13	Four players
8	Player2	Player3	Pick #6	10.54	0.9	s10	23.5	10	7	6	Four players
8	Player3	Player2	Pick #7	8.28	2.88	s6	29.5	13	14	24	Four players
8	Player4	Player1	Pick #8	8.28	0.5	s14	39.5	16	14	4	Four players
8	Player1	Player1	Pick #1	13.14	1	s20	13.5	1	1	2	Four players
8	Player2	Player2	Pick #2	12.69	1.42	s10	14.5	2	3	8	Four players
8	Player3	Player3	Pick #3	12.97	1.08	s23	15	3	2	3	Four players
8	Player4	Player4	Pick #4	10.97	1.52	s2	21.5	7	7	10	Four players
8	Player1	Player4	Pick #5	12.25	0.61	s5	22	9	5	1	Four players
8	Player2	Player3	Pick #6	8.99	2.6	s8	27.5	12	13	22	Four players
8	Player3	Player2	Pick #7	9.28	1.25	s14	34	15	12	5	Four players
8	Player4	Player1	Pick #8	8.16	2.32	s18	37.5	16	17	18	Four players
8	Player1	Player1	Pick #1	11.27	1.88	s9	10	1	4	21	Four players
8	Player2	Player2	Pick #2	10.76	3.11	s11	10.5	2	5	24	Four players
8	Player3	Player3	Pick #3	11.28	1.51	s13	12	4	3	13	Four players
8	Player4	Player4	Pick #4	12.28	1.12	s23	12.5	5	2	8	Four players
8	Player1	Player4	Pick #5	10.41	1.85	s1	16.5	7	7	20	Four players
8	Player2	Player3	Pick #6	10.24	1.69	s5	20	8	8	17	Four players
8	Player3	Player2	Pick #7	7.74	1.65	s17	33.5	13	14	16	Four players
8	Player4	Player1	Pick #8	7.74	1.02	s7	38.5	16	14	6	Four players
8	Player1	Player1	Pick #1	11.82	1.3	s1	9.5	1	1	10	Four players
8	Player2	Player2	Pick #2	11.4	2.5	s17	10.75	2	4	21	Four players
8	Player3	Player3	Pick #3	11.56	0.59	s9	16.75	4	2	1	Four players
8	Player4	Player4	Pick #4	9.14	2.69	s14	23	8	11	23	Four players
8	Player1	Player4	Pick #5	10.56	1.14	s7	23	9	7	7	Four players
8	Player2	Player3	Pick #6	8.34	1.48	s21	30	11	12	13	Four players
8	Player3	Player2	Pick #7	9.51	0.71	s11	30.5	12	10	4	Four players
8	Player4	Player1	Pick #8	7.56	1.66	s19	36.5	16	16	16	Four players
8	Player1	Player1	Pick #1	12.55	1.21	s17	13.5	1	4	14	Four players
8	Player2	Player2	Pick #2	13.55	0.36	s23	14	2	1	1	Four players
8	Player3	Player3	Pick #3	12.95	0.54	s9	17	5	3	3	Four players
8	Player4	Player4	Pick #4	10.8	0.96	s21	26	9	9	9	Four players
8	Player1	Player4	Pick #5	9.54	1.53	s11	29.5	11	13	18	Four players
8	Player2	Player3	Pick #6	9.55	1.06	s19	31	12	12	11	Four players
8	Player3	Player2	Pick #7	10.13	0.77	s15	31.5	13	11	6	Four players
8	Player4	Player1	Pick #8	9.11	1.69	s7	35.75	15	16	19	Four players
8	Player1	Player1	Pick #1	12.1	1.63	s11	5.5	1	2	22	Four players
8	Player2	Player2	Pick #2	11.42	1	s1	12	3	3	13	Four players
8	Player3	Player3	Pick #3	10.72	1.11	s9	13.5	4	4	14	Four players
8	Player4	Player4	Pick #4	10.53	0.86	s4	20.5	7	6	10	Four players
8	Player1	Player4	Pick #5	10.53	0.42	s13	24	9	6	3	Four players
8	Player2	Player3	Pick #6	8.15	1.8	s17	29	12	14	23	Four players
8	Player3	Player2	Pick #7	8.4	0.9	s23	33	14	13	11	Four players
8	Player4	Player1	Pick #8	6.45	1.24	s15	45	18	20	15	Four players
8	Player1	Player1	Pick #1	11.43	1.73	s2	9.5	1	2	14	Four players
8	Player2	Player2	Pick #2	10.52	1.53	s23	15	3	4	11	Four players
8	Player3	Player3	Pick #3	11.28	1.11	s14	15.5	5	3	6	Four players
8	Player4	Player4	Pick #4	9.5	1.85	s5	19.5	7	8	18	Four players
8	Player1	Player4	Pick #5	9.88	1.49	s18	22	8	7	9	Four players
8	Player2	Player3	Pick #6	9.29	1.09	s16	28.5	11	9	4	Four players
8	Player3	Player2	Pick #7	8.26	2.82	s7	34	14	16	23	Four players
8	Player4	Player1	Pick #8	8.29	1.78	s20	35	16	15	15	Four players
8	Player1	Player1	Pick #1	14.02	1.48	s9	9	1	1	11	Four players
8	Player2	Player2	Pick #2	11.6	2.31	s23	14	4	6	21	Four players
8	Player3	Player3	Pick #3	13.24	0.37	s1	18	6	3	1	Four players
8	Player4	Player4	Pick #4	10.52	1.53	s7	22	8	8	13	Four players
8	Player1	Player4	Pick #5	10.25	2.57	s11	23	9	11	23	Four players
8	Player2	Player3	Pick #6	10.5	0.51	s20	28.5	11	9	4	Four players
8	Player3	Player2	Pick #7	7.45	2.25	s17	38.5	16	18	20	Four players
8	Player4	Player1	Pick #8	8.51	0.4	s4	41	17	15	3	Four players
8	Player1	Player1	Pick #1	13.29	1.56	s17	10.5	1	2	12	Four players
8	Player2	Player2	Pick #2	12.91	1.56	s2	14	2	3	11	Four players
8	Player3	Player3	Pick #3	11.17	1.58	s19	19.5	6	7	14	Four players
8	Player4	Player4	Pick #4	11.54	1	s22	22.5	7	6	4	Four players
8	Player1	Player4	Pick #5	10.69	1.08	s7	25.5	11	8	6	Four players
8	Player2	Player3	Pick #6	7.48	2.17	s14	35.5	15	17	22	Four players
8	Player3	Player2	Pick #7	8.77	1	s11	37.5	16	13	2	Four players
8	Player4	Player1	Pick #8	6.83	1.15	s5	45	20	18	7	Four players
8	Player1	Player1	Pick #1	10.56	1.45	s1	11	1	3	15	Four players
8	Player2	Player2	Pick #2	11.41	0.51	s10	13	2	1	3	Four players
8	Player3	Player3	Pick #3	10.72	1.01	s8	13.5	3	2	6	Four players
8	Player4	Player4	Pick #4	10.39	1.16	s5	16	5	4	9	Four players
8	Player1	Player4	Pick #5	9.43	2.77	s16	18.5	7	9	24	Four players
8	Player2	Player3	Pick #6	8.66	1.14	s14	31	12	11	7	Four players
8	Player3	Player2	Pick #7	7.07	1.53	s22	33.5	13	15	18	Four players
8	Player4	Player1	Pick #8	8.25	0.58	s3	36.5	15	13	4	Four players
8	Player1	Player1	Pick #1	13.25	0.87	s16	12	1	1	5	Four players
8	Player2	Player2	Pick #2	11.68	0.21	s5	18	3	3	1	Four players
8	Player3	Player3	Pick #3	11.4	0.98	s18	18.25	4	4	6	Four players
8	Player4	Player4	Pick #4	9.57	2.17	s10	22.75	7	10	21	Four players
8	Player1	Player4	Pick #5	9.66	1.63	s24	23	9	9	15	Four players
8	Player2	Player3	Pick #6	9.83	0.34	s12	27	11	8	3	Four players
8	Player3	Player2	Pick #7	9.4	1.76	s14	27.5	12	12	18	Four players
8	Player4	Player1	Pick #8	8.75	1.09	s20	35.5	14	14	10	Four players
8	Player1	Player1	Pick #1	13.22	1.01	s1	9.5	1	1	10	Four players
8	Player2	Player2	Pick #2	12.43	1.18	s6	11	2	2	11	Four players
8	Player3	Player3	Pick #3	12.2	1.5	s3	12.75	3	3	13	Four players
8	Player4	Player4	Pick #4	10.92	0.51	s17	22.75	6	5	1	Four players
8	Player1	Player4	Pick #5	10.45	0.95	s12	22.75	7	7	7	Four players
8	Player2	Player3	Pick #6	9.45	0.55	s9	33.75	13	11	3	Four players
8	Player3	Player2	Pick #7	7.92	1.9	s19	39.75	19	18	19	Four players
8	Player4	Player1	Pick #8	7.24	1.65	s15	44.75	20	20	17	Four players
8	Player1	Player1	Pick #1	13.49	2.06	s13	8	1	2	17	Four players
8	Player2	Player2	Pick #2	12.24	3.21	s15	9.5	2	4	22	Four players
8	Player3	Player3	Pick #3	10.72	3.4	s23	13	5	6	23	Four players
8	Player4	Player4	Pick #4	12.53	0.67	s1	17	7	3	3	Four players
8	Player1	Player4	Pick #5	8.99	2.26	s17	24.25	10	10	18	Four players
8	Player2	Player3	Pick #6	8.86	1.59	s20	29.5	12	12	14	Four players
8	Player3	Player2	Pick #7	8.43	0.7	s8	36.5	14	13	4	Four players
8	Player4	Player1	Pick #8	7.01	1.07	s4	45	19	18	7	Four players
8	Player1	Player1	Pick #1	11.5	2.03	s12	6.5	1	2	20	Four players
8	Player2	Player2	Pick #2	10.66	1.82	s15	13	3	4	15	Four players
8	Player3	Player3	Pick #3	11.13	1.48	s8	14	4	3	9	Four players
8	Player4	Player4	Pick #4	10.3	1.89	s5	16	6	6	17	Four players
8	Player1	Player4	Pick #5	10.1	1.03	s21	29.75	11	9	5	Four players
8	Player2	Player3	Pick #6	9.78	0.99	s10	37.5	14	13	2	Four players
8	Player3	Player2	Pick #7	8.27	1.78	s3	43.5	18	19	14	Four players
8	Player4	Player1	Pick #8	7.03	2.05	s1	46	20	22	21	Four players
8	Player1	Player1	Pick #1	14.15	1.07	s10	9.25	1	1	10	Four players
8	Player2	Player2	Pick #2	14.02	1.13	s8	10	2	2	13	Four players
8	Player3	Player3	Pick #3	12.23	0.87	s1	20.5	6	5	4	Four players
8	Player4	Player4	Pick #4	10.88	1.15	s17	23	8	9	15	Four players
8	Player1	Player4	Pick #5	8.28	2.39	s22	27	9	13	23	Four players
8	Player2	Player3	Pick #6	11.12	0.67	s12	27	10	8	3	Four players
8	Player3	Player2	Pick #7	9.15	0.87	s15	32	13	11	5	Four players
8	Player4	Player1	Pick #8	6.23	1.72	s6	39.5	17	18	18	Four players
8	Player1	Player1	Pick #1	12.03	1.59	s7	8	1	3	21	Four players
8	Player2	Player2	Pick #2	11.84	1.62	s18	9	2	4	23	Four players
8	Player3	Player3	Pick #3	11.23	1.09	s20	18	5	5	9	Four players
8	Player4	Player4	Pick #4	10.41	1.53	s2	19	6	8	19	Four players
8	Player1	Player4	Pick #5	10.11	1.25	s5	26.5	10	10	12	Four players
8	Player2	Player3	Pick #6	9.32	1.48	s10	26.5	12	11	16	Four players
8	Player3	Player2	Pick #7	7.54	0.96	s22	44	17	17	7	Four players
8	Player4	Player1	Pick #8	7.54	0.11	s24	47	18	17	1	Four players
8	Player1	Player1	Pick #1	12.92	0.65	s8	12.5	1	1	4	Four players
8	Player2	Player2	Pick #2	12.4	0.25	s1	16	2	2	1	Four players
8	Player3	Player3	Pick #3	11.27	0.76	s22	19.5	5	5	6	Four players
8	Player4	Player4	Pick #4	10.86	0.98	s10	22	7	6	7	Four players
8	Player1	Player4	Pick #5	9.16	1.64	s12	25.5	10	9	12	Four players
8	Player2	Player3	Pick #6	7.64	2.62	s5	29	11	14	23	Four players
8	Player3	Player2	Pick #7	9.16	0.58	s14	30	12	9	3	Four players
8	Player4	Player1	Pick #8	7.97	1.86	s17	30	13	13	17	Four players
8	Player1	Player1	Pick #1	11.66	1.72	s8	6	1	2	21	Four players
8	Player2	Player2	Pick #2	11.85	1.34	s1	8	2	1	13	Four players
8	Player3	Player3	Pick #3	11.65	1.33	s5	12.5	3	3	12	Four players
8	Player4	Player4	Pick #4	11.41	1	s20	20.5	6	5	4	Four players
8	Player1	Player4	Pick #5	11.31	1	s23	21.5	8	6	6	Four players
8	Player2	Player3	Pick #6	10.21	1.7	s17	26.5	11	12	20	Four players
8	Player3	Player2	Pick #7	8.17	2.47	s10	40.5	16	20	24	Four players
8	Player4	Player1	Pick #8	6.74	1.5	s15	48.5	21	22	16	Four players
8	Player1	Player1	Pick #1	13.11	1.2	s8	8.5	1	1	12	Four players
8	Player2	Player2	Pick #2	11.26	1.35	s22	14	4	4	13	Four players
8	Player3	Player3	Pick #3	11.3	0.89	s10	15.5	5	3	6	Four players
8	Player4	Player4	Pick #4	10.65	1.72	s16	16.5	6	6	16	Four players
8	Player1	Player4	Pick #5	9.3	2	s5	22.5	9	10	20	Four players
8	Player2	Player3	Pick #6	9.33	0.28	s1	30	11	9	1	Four players
8	Player3	Player2	Pick #7	8.29	0.52	s20	39.5	15	14	2	Four players
8	Player4	Player1	Pick #8	6.42	2.44	s12	40.5	17	20	24	Four players
8	Player1	Player1	Pick #1	14.08	1.54	s18	5.5	1	1	18	Four players
8	Player2	Player2	Pick #2	11.82	1.3	s20	14	3	4	13	Four players
8	Player3	Player3	Pick #3	11.95	0.84	s11	15	5	2	5	Four players
8	Player4	Player4	Pick #4	11.95	0.34	s6	17	6	2	1	Four players
8	Player1	Player4	Pick #5	10.4	0.59	s22	32.25	13	10	2	Four players
8	Player2	Player3	Pick #6	8.01	1.26	s8	38.5	16	16	12	Four players
8	Player3	Player2	Pick #7	7.56	2.55	s2	39	17	19	23	Four players
8	Player4	Player1	Pick #8	7.69	1.02	s13	45	19	18	7	Four players
8	Player1	Player1	Pick #1	11.44	2	s12	7.5	1	2	18	Four players
8	Player2	Player2	Pick #2	11.88	1.18	s10	10	3	1	9	Four players
8	Player3	Player3	Pick #3	11.39	1.73	s15	13	4	4	15	Four players
8	Player4	Player4	Pick #4	10.83	1.31	s4	19.5	6	6	10	Four players
8	Player1	Player4	Pick #5	10.52	0.7	s17	24.5	9	7	4	Four players
8	Player2	Player3	Pick #6	9.15	0.41	s8	34	12	11	1	Four players
8	Player3	Player2	Pick #7	8.47	1	s6	37.5	15	14	6	Four players
8	Player4	Player1	Pick #8	8.42	1.03	s22	39.75	17	15	7	Four players
8	Player1	Player1	Pick #1	12.23	1.03	s14	12.75	1	1	5	Four players
8	Player2	Player2	Pick #2	11.31	1.32	s8	14	3	3	9	Four players
8	Player3	Player3	Pick #3	10.27	2	s24	15.5	4	6	18	Four players
8	Player4	Player4	Pick #4	11.22	0.5	s16	20	8	4	1	Four players
8	Player1	Player4	Pick #5	10.13	2.02	s12	25	10	11	19	Four players
8	Player2	Player3	Pick #6	9.71	1.79	s22	29	12	12	15	Four players
8	Player3	Player2	Pick #7	9.61	0.81	s10	36.5	13	13	4	Four players
8	Player4	Player1	Pick #8	9.26	0.79	s18	39	15	14	3	Four players
8	Player1	Player1	Pick #1	11.71	1.74	s5	10	1	4	21	Four players
8	Player2	Player2	Pick #2	12.71	1.03	s1	10.5	2	2	12	Four players
8	Player3	Player3	Pick #3	13.27	0.5	s10	13	3	1	3	Four players
8	Player4	Player4	Pick #4	11.15	0.82	s22	21	7	7	11	Four players
8	Player1	Player4	Pick #5	11.38	0.24	s8	22	8	5	1	Four players
8	Player2	Player3	Pick #6	9.86	1.26	s12	31	12	12	13	Four players
8	Player3	Player2	Pick #7	10.11	0.51	s20	32.5	13	11	4	Four players
8	Player4	Player1	Pick #8	8.82	0.53	s14	42	18	16	5	Four players
8	Player1	Player1	Pick #1	11.98	1.79	s2	12	1	5	21	Four players
8	Player2	Player2	Pick #2	12.43	1.53	s10	12.5	2	4	16	Four players
8	Player3	Player3	Pick #3	11.84	1.65	s18	14.5	5	6	20	Four players
8	Player4	Player4	Pick #4	13.3	0.6	s20	16	6	3	5	Four players
8	Player1	Player4	Pick #5	11.71	1.15	s22	20.5	7	7	12	Four players
8	Player2	Player3	Pick #6	11.37	1.3	s12	24	10	9	13	Four players
8	Player3	Player2	Pick #7	8.56	1.11	s24	37.5	15	15	10	Four players
8	Player4	Player1	Pick #8	8.37	1.12	s4	39	17	16	11	Four players
8	Player1	Player1	Pick #1	11.27	1.77	s4	7.5	1	3	22	Four players
